;;
;Kami yakin pencarian akan dapat menemukan pesawat hilang itu;Positive
;Namun pendirian MCA tegas iaitu terus mempertahankan keharmonian negara dan kepentingan masyarakat Cina;Positive
;Kita akan lihat semula melalui apa saja dapatan daripada resolusi Majlis Perundingan Islam (MPI) ini bagi pewujudan Suruhanjaya Pendidikan Malaysia.;Neutral
;Ya, pemimpin datang dan pergi, tetapi soal dasar pendidikan jangan dijadikan bahan uji kaji.;Neutral
;Anak-anak kita menjadi bahan uji kaji dan akhirnya tubuh mereka lebih awal bongkok sebelum usia kerana beban yang dibawa, bukan sekadar beban pemikiran, tetapi beban buku yang membongkokkan mereka.;Negative
;Buku-buku jarang dibaca kerana tahap pembacaan di Malaysia ini sangat kurang,;Negative
;PH Perak akan umum bilangan kerusi parti yang bertanding pada PRU14 dalam masa terdekat;Neutral
;Ini tidak pernah berlaku;Neutral
;Marilah kita bekerjasama, kerana tiada kebaikan terhasil dari tindakan negatif, dan kemajuan menuntut kita berfikiran positif.;Positive
;Kami akan keluar mengundi tetapi kerana kami tidak setuju dengan kedua-dua pihak, kami akan rosakkan undi,;Negative
;Kami bukan mahu bermusuhan dengan mana-mana pihak dalam kempen ini, sebaliknya kami hanya mahu menawarkan perspektif berbeza kepada anak muda.;Positive
;Bagaimana kita mewujudkan impak dengan mengundi?;Neutral
;Tegaskan kepada parti bertanding di dalam pilihanraya, mereka hanya mendapat undi sekiranya dapat menunjukkan bagaimana mereka dapat memberikan perkhidmatan terbaik kepada rakyat. ;Positive
;Bukankah ini memberikan kesan lebih positif dalam membina masa depan kita?”;Positive
;Dalam konteks PRU14, kami menyeru anak muda mengundi berdasarkan nilai-nilai positif.;Positive
;Kami berharap mereka sedar, tidak memilih sama sahaja seperti tidak mahu mengambil bahagian dalam membentuk masa hadapan mereka.;Positive
;Semua rakyat Malaysia mempunyai kepentingan langsung di negara.;Positive
;Jadi, tugas kita semua untuk memaklumkan dan mendidik tentang kepentingan mengambil bahagian dalam sistem demokrasi di Malaysia dengan cara betul, bukannya merosakkan undi.;Positive
;Kerajaan patut malu dengan tindakan pelbagai negara yang bertindak ke atas dana diselewengkan itu;Negative
;Tanpa tindakan undang-undang, maruah negara dan pemimpin akan terus tercemar;Negative
;Kami memfailkan semakan kehakiman untuk mendesak JPPM memberi respons berkenaan pendaftaran kami dan kami juga mahu mendesak mereka mendaftarkan PH seperti mana dalam permohonan.;Positive
;Mahkamah membenarkan kami mencabar JPPM dan menetapkan 15 Mac.;Neutral
;Kami akan meminta tarikh pendengaran lebih awal memandangkan pilihan raya semakin hampir,;Neutral
;Tiada sebab untuk JPPM melewatkan pendaftaran PH.;Neutral
;Ianya sudah tentu PH menunggu sama ada pendaftarannya bergantung kepada keputusan peringkat mahkamah;Neutral
;Saya rasa dan percaya parti lain mungkin mempunyai perasaan yang sama;Positive
;Kita ambil kira semua sebelum kita ambil keputusan.;Neutral
;Ini adalah satu keputusan dasar jadi kalau nak dilaksanakan kena ambil kira lah Sabah, Sarawak dan Semenanjung sekali.;Neutral
;Itu soal teknikal;Neutral
;Harap-harap akan kita boleh selesaikan dalam masa terdekat;Positive
;Saya lihat rumah PPR, mereka (penyewa) masuk (menduduki) kemudian terbiar...ini rumah sewa, depa (mereka) harap tuan tanah (pemilik projek PPR) baiki, tapi tuan tanah nak baiki macam mana jika sewa pun tak bayar;Negative
;Kita akan jual terus rumah ini kepada penduduk guna konsep sewa beli;Positive
;Mungkin pertumbuhan dalam KDNK (Keluaran Dalam Negara Kasar) di Malaysia didorong oleh pertumbuhan dalam keuntungan (perniagaan);Neutral
;Malah, peningkatan pendapatan bagi 20% tertinggi juga lebih daripada dua kali ganda peningkatan pendapatan untuk kelas pertengahan rakyat Malaysia;Positive
;Penerima pertumbuhan itu hanya golongan kaya;Neutral
;Pertumbuhan dalam pendapatan buruh mengurangkan kesan terhadap kumpulan isi rumah kategori M40 dan B40;Positive
;Harga produk ini sejak beberapa tahun terakhir menunjukkan peningkatan ketara;Negative
;Untuk produk ini, kenaikan harga lebih daripada kenaikan gaji;Negative
;Kami mendapati terdapat sejumlah besar pekerja dengan diploma dan ke atas tetapi bekerja dalam jawatan perkeranian.;Negative
;Ini menjelaskan mengapa kumpulan itu tidak dapat menerima faedah daripada pertumbuhan pendapatan;Negative
;Tiada penguatkuasaan dijalankan untuk memastikan semua syarikat membayar gaji minimum;Negative
;BR1M pula impaknya kecil dan tidak disesuaikan dengan saiz keluarga dan ia secara tidak langsung menyumbang kepada perkembangan harga;Negative
;Jumlah itu jelas menunjukkan negara ini mengalami ketidaksamaan yang besar antara kaya dan ‘Malaysia yang lain’;Positive
;Apa yang kita mahu ialah ‘kualiti’ pertumbuhan dan bukan ‘kuantiti’ pertumbuhan;Positive
;Kemasukan Wan Saiful ke dalam Bersatu juga akan membentuk gelombang kecil kepada Pakatan (PH) kerana dia memang dikenali sebagai intelek Melayu berbakat besar;Neutral
;Mereka boleh (berfungsi) sebagai semak dan imbang dalam Pakatan dalam pelbagai isu berkaitan pergerakan sosial dan suara akar umbi yang selama ini terpinggir.;Positive
;Latihan dan pendedahan (diterima) oleh Wan Saiful dan Maria Chin Abdullah dalam pergerakan sosial akan membolehkan mereka menjadi lebih proaktif dalam menangani isu;Positive
;Patriot memuji usaha KWSP yang tampil menafikan beberapa dakwaan yang dibuat Sarawak Report, terutama yang merujuk kepada dana tersebut.;Positive
;Bagaimanapun, penerangan daripada KWSP melalui kenyataan yang menyanggah dakwaan SR itu tidak cukup bagus.;Negative
;Mengambil kira keadaan yang begitu teruk dan jumlah wang yang didakwa terlibat begitu besar, KWSP harus mengadakan sidang media dan menunjukkan bahawa bon yang dipersoalkan itu masih dimiliki agensi berkenaan;Positive
;Bank Negara harus mengeluarkan kenyataan berhubung status bon tersebut.;Neutral
;Bank Negara juga harus menjelaskan mengenai dakwaan pemindahan sejumlah besar wang ke akaun dolar bank RHB milik sebuah syarikat persendirian, mendedahkan apa yang dibenarkan dalam ruang lingkup had perundangan;Neutral
;Apa yang boleh disimpulkan sekarang adalah ia telah memalukan Malaysia di persada antarabangsa.;Negative
;Penjawat awam yang berada di puncak kekuasaan, yang mana telah mengangkat janji kebertanggungjawaban dan kesetiaan, telah mengabaikan tanggungjawab mereka dalam memastikan adanya semak dan imbang, dan gagal untuk mempertahankan dana awam daripada diseleweng;Negative
;BEIM sedang bekerjasama dalam mempromosi, memelihara dan membina komuniti perniagaan rakyat Malaysia yang utuh mengikut tatakelakuan etika perniagaan contoh dan sihat.;Positive
;Penjawat awam dan ahli politik yang berada dalam lembaga pengarah dalam syarikat awam dan GLC harus terlebih dahulu mengikut tatakelakuan seumpama itu.;Neutral
;Apa yang dilakukan kerajaan pada masa ini adalah untuk terus meningkatkan kemajuan bidang pendidikan dan proses pembelajaran dan pengajaran. ;Positive
;Selepas bayar (nak tutup 1MDB)?;Neutral
;Macam mana nak bayar?;Neutral
;Beritahu kepada kita daripada mana punca (wang).;Neutral
;Kerajaan tidak ada duit;Negative
;Melalui wang ini kita akan membayar hutang…hasil diperoleh bukan membabitkan sehari dua, sebaliknya akan memakan masa lebih 10 tahun untuk menjana pendapatan daripada pembangunan jangka panjang terbabit.;Negative
;Sebaik saja habis hutang, tidak perlu lagi wujud 1MDB;Positive
;Kita akan selesaikannya sebelum pilihan raya umum;Positive
;Sebab mahu bagi tumpuan pada Pekan sebab Najib beri tumpuan di Langkawi.;Neutral
;Saya mungkin akan bertanding di Putrajaya, mungkin di Kubang Pasu, atau di Raub (Pahang) mungkin;Neutral
;Jangan takut…saya datang sini hanya untuk berbual dengan orang Pekan;Positive
;Saya tahu Najib dari Pekan, orang tempatan, tetapi jika dia lakukan kesalahan dia harus ditolak.;Negative
;Beliau menyebut bahawa ‘…penghuni yang memiliki tempat di bandar TRX akan membayar sewa dan kita juga akan menjual plot tanah;Neutral
;Sebab sebenar Irwan menyebut mengenai sewa dari penghuni di TRX, walaupun umum mengetahui projek itu projek swasta yang tanahnya telah dijual kepada syarikat swasta dari Indonesia, ialah kerana kerajaan Malaysia telah membeli kembali pegangan di dalam projek ini setelah menjualnya kepada syarikat Indonesia.”;Negative
;Kami memeriksa krunya sejak semalam dan kami sedang mengambil tindakan selepas mendapat kelulusan mahkamah;Neutral
;Kami akan lihat bagaimana ia berkembang. ;Neutral
;Sama ada kami boleh melakukan siasatan bersama kemudian atau kami boleh serahkan kemudian, kami dalam proses mengumpul bukti dan menyiasat;Neutral
;Saya menyokong penuh permintaan menghapuskan Jakoa dan menggantikannya dengan satu badan diketuai Orang Asli, untuk menjadi pelopor dalam usaha penambahbaikan kehidupan Orang Asli dalam pembangunan arus perdana di Malaysia;Positive
;Hanya seorang berada di kedudukan ‘pengurusan dan profesional’.;Neutral
; Yang lain hanyalah kakitangan sokongan dan rendah.;Neutral
;“Ini sangat memalukan dan menunjukkan kegagalan Jakoa mewakili sebahagian besar masyarakat Orang Asli.;Negative
;Sebab itulah DAP akan ambil langkah lanjut.;Neutral
;Jika kami berjaya tawan Putrajaya pada PRU14, kami akan cadangkan kepada PH untuk melantik Orang Asli sebagai timbalan menteri, dan Orang Asli menjadi ketua lembaga baharu yang menggantikan Jakoa, dan bersama bertanggungjawab menjadi pelopor meningkatkan pembangunan arus perdana masyarakat Orang Asli ;Positive
;Masyarakat Orang Asli Temiar tidak harus dianggap atau dilayan seperti penjenayah atau orang jahat kerana mereka hanya melindungi hak sebagai rakyat Malaysia secara sah;Negative
;Kerajaan persekutuan dan negeri tidak harus lupa, Orang Asli, khususnya masyarakat Temiar, berperanan penting dalam peperangan menentang pejuang komunis;Negative
;Perpindahan ke kampung baharu tersebut akan dilakukan sebaik pembinaan rumah siap termasuk disediakan kemudahan jalan, elektrik dan air bersih supaya dapat tinggal dalam keadaan selesa;Positive
;Selepas menerima penjelasan berhubung perkara itu daripada TNB, kami semua bersetuju pindah ke kampung baharu di atas bukit berdekatan yang lebih selamat,;Positive
;1MDB ditubuhkan untuk melakukan projek khusus dan asalnya ia menggabungkan semua projek berkait janakuasa tenaga dan kemudian projek itu mengalami beberapa masalah dan memerlukan penstrukturan semula;Negative
;bila semua aspek kewangan dalam 1MDB diselesaikan, memang 1MDB tidak mempunyai fungsi lagi, jadi wajar ia ditutup.;Positive
;“Tempoh hutang itu diselesaikan bergantung kepada projek-projek yang dilaksanakan sekarang untuk mewujudkan sumber kewangan sebab kita dah lakukan kesilapan. ;Negative
; Sekarang ini, kita nak tutup hutang itu dengan mengadakan projek lain, jadi ia memakan masa.;Negative
;Mungkin saya rasa 1MDB tiada masa sampai 10 tahun kerana kebanyakan hutang mereka perlu diselesaikan dalam tempoh lebih pendek daripada itu;Neutral
;tetapi bergantung kepada bagaimana ia akan diselesaikan dan bagi saya ia memerlukan perancangan kewangan yang sangat berkesan dalam tempoh 10 tahun dan hutang-hutang 1MDB juga adalah hutang jangka pendek;Neutral
;Memang 1MDB telah mewujudkan satu krisis dan suasana kewangan agak menggerunkan Malaysia, tapi kalau isu hutang-hutang ini dapat diselesaikan, pastinya ia akan mengubah imej dan kedudukan kewangan negara;Positive
;jumlah tanggungan hutang adalah besar dan ia memerlukan masa untuk menyelesaikanya;Negative
;mungkin di masa akan datang kerajaan perlu mewujudkan satu peraturan untuk mengelakkan diri melakukan perniagaan;Positive
;Kita kena bincang di peringkat parti masing-masing dulu dan serahkan kepada PH untuk membuat keputusan terbaik kerana saya berpendapat ada buruk baiknya bila guna satu logo. ;Neutral
;Jadi bahasa Inggeris menguntungkan kita, lagipun sebagai bahasa ilmu, kita mudah menguasai ilmu kalau kita faham bahasa inggeris.;Positive
;Kalau kita nak tunggu sehingga ilmu itu diterjemahkan kepada bahasa kita, tak mungkin semua ilmu diterjemahkan dan mungkin terjemahan itu tidak sebaik seperti bahasa asalnya;Negative
;Inilah nilai bahasa Inggeris dan kita tak akan hilang bahasa kita seperti orang Jerman;Positive
;Semua parti bersedia membenarkan lambang mereka digunakan, kecuali jika JPPM bermurah hati…takut pada kami kerana mereka belum beri kelulusan;Positive
;Kita harus terbuka untuk membuat kajian menyeluruh dan memikirkan faktor-faktor kemenangan, bukannya pada tahap ini kita begitu sentimental dengan parti masing-masing;Positive
;Ini masa untuk kita memudahkan rakyat.;Positive
